tweet,label
يا احمق رئيسك يقول الفوز على الهلال بطوله ومدربك يقول الخروج بنقطه امام الهلال انتصار  تجي انت اللي ماتسوى التاليه من الغنم تقول مين الهلال  هزلت ياجحا,hate
يا بقرة كمل المقطع يقول بيهزم النصر والهلال ايضا,hate
حط الـ بفمك وروح انبح بعيد يـا  كلب راح تبقى طول عمرك  كلب تنبح خلف عمك الهلال راح تعيش وتـ مـ وت  كلب,hate
بقاالخznير ال كلبال إسمه الفولى محدش من إعلامى الأهلى عارف يفشخه ويوقفه عند حده بيقول على رئيس أكبر منظومه رياضيه ف مصر محمود الخطيب عادى من غير ألقاب ويجى عند الزلنطحى سيده ال بيأكله يلقبه ب الأستاذ يا عرص يا إبن  كلب يامعرص كابتن الخطيب سيدك إنت ورئيس ناديك وانت تتمنى تشوفه بس يا كلب,hate
 والله مالومه الومك انته كيف تناقشه انا بس الومه والوم كل حمار يشجع نادي ويتابع اخبار نادي ثاني محروقه اعصابه ,hate
 فكك وقول كل اللي انت عايزه انت حر ومن هنا ورايح مفيش دعم غير للنادي وبس ومفيش حاجه أسمها دعم لاعب ولا مدير نادي لانهم كلهم ولاد كلب واي ابن كلب مش عاجبه يشد في حوجبه خلص الكلام,hate
 ربنا مش هيكسبكم كمان وكمان والنادي هيخرب اكتر وكهربا ربنا هيكرمه عشان العقد اتبدل بنفوذ كلب السلطه واتحاد علي بابا والعطار اما بنالنسبه لكلامك فكلكم ضلاليه تشوفوا اللي عايزينه احتراف وهو نفسه خيانه لو ضدكم طب مؤمن يا ضلاليه سلم منكم ماهو عقده الاعاره كان خلص انما الضلال بعينه,hate
اللهم انصر مانشستر يونايتد  علي حيوان الدوري الأوروبي إشبيليه ,hate
 الغريب انك رديت مع اني لم اذكر اسم ناديك العره زي بالضبط اللي راسه بطحه والغريب انك لم تنتفض وترد غيبه اللي خلفتك وتجيب لها حقهابس واضح انك محجوب عبد الدايم لايعنيك اي شا او كنت رديت علي اللي قال عليك  وابن كلبحلال فيكو ,hate
- اقتناا حيوان اليف  زياره عيادات بيطريه - ذهاب للمستشفي  فحوصات  تحسن صحي - تجميل او مخططين تسوون فلر او بوتكس او نحت - تتبعون نظام غذااي معين بعد شراهه بالاكل  - تشتركون بنادي  عندكم زياره مفاجاه لشخص قريب - تبديل سياره  شراا سياره  مخالفات بتكثر او تسديدها,hate
 انت اللي خاين في نظر كل اهلاوي وفي نظر كل مواطن مصري عارف اشكالكم شويه عبيد عسكر انت روحت ولا جيت كلب تبيع نفسك للي يدفع اكتر حتي لو علي ناديك والدكتور علاا صادق راجل محترم وعمره ماخان بلده الخاين هو وانت وامثالك اللي بيغيبوا الشعب عن الحقيقه عشان يحافظو علي مكانتهم كلاب للعسكر,hate
صحيح النادي سيا والمستوي زفت وماجد فشل وموسي فشل بس الي يصدق هذا الكلام حمار نمره واستماره,hate
 الأهلي عمره ما كان نادي أوروبي ولا هيكون الاهلي نادي أفريقي في أفريقيا في بلد عالم ثالث انتوا عايشين الوهم فوقوا قبل ماتضيعوا اللي باقي من سمعته الكره المصريه الجنازه حاره والميت كلب الزمالك بطل الدوري الليكان بيكسب ٤ و٥ الهلال السعودي هزااه لولا الله كانت هتبقي فضيحه,not
الهلالالوحده فعلا دوري السعودي اقوي من آسيا ب مليون والهلال م يفوز الا علي الرخوم اجل وصيف العالم وتتعادل مع آخر الدوري وتوه صاعد من يلو قسم بالله فريق ابو كلب وإداره وضيعه ومدرب مليون الثوي وانديه آسيا اوضع منك,hate
طبعا كما هو متوقع بدأت الإشاعات من التافهين بتوع الأهلي اللي إسمه أحمد سعيد بيقول الدوري اللي فات هيتسحب من الزمالك،ليه عشان ضم سيف الجزيري وهو ممنوع من القيد يا جاهل أنت واللي زيكم الفيفا بيسمح للاعبين اللي معاك اعاره بنيه البيع ينفع تشتريهم ولو القيد مقفول يا حمار,hate
دياز يسوقها والله يوم بالدوري وسالم كان سيا يخليه والحين يوم ابدع شوي طلعه حمار ذا الهلالالودادالمغربي,hate
اي واحد هيشتم الاداره يبقي بواب خارج من الزريبه الاهلاويه مع ادارتهم وعمرهم ماهيشتموا موسيماني مدرب ومشي مش قاعد طول العمر جوزيه مشي والاهلي لم يتاثر وان شااالله لن يتأثر الاهلاويه رجاله بيفهموا الاصول اي حمار يشتم تاكدوا انه مدسوس علينا احنا مع نادينا البطل,hate
 يا حمار يا ابن الحمار احنا من صغرنا وحنا نقسم مصاريفنا لصناديق الأقصي نروح المساجد والمطاعم نلقي أمامنا صناديق لدعم الأقصي ونطرح فيها فلوسنا الصغار قبل الكبار وعاده عبد الملك حذاا إيران في جبال حرف سفيان و مران واليوم حماس تنسي الجميل وتدعم حذاا إيران لقتل الشعب اليمني,hate
بنصبه  التجاره شطاره مره ربح مره خساره  اذا ربحت لازم تعرف ليش و اذا خسرت لازم بعد تعرف السبب غيره سرقه و نصب ودجل علي سبيل المثال قدر الادام الحرامي انا مخترع حل عبقري عشان افه من ازمته لكن لانه حيوان ما يثمر فيه الخير طمع  سنوي اعمال بناا مقدور عليها لان الصناديق ما تقدر,hate
للوقايه من انسداد الشرايين في الجسم ملا فنجان شاي زنجبيل طازج مقطع عصيرليمونه واحده حبه فصثوم مفروم ناعم ملعقه خل تفاح يخلط الجميع ويوضع في كأس ماا فارغ ويسكب عليه ماا مغلي ويترك لمده عشر دقااق ثم يشرب منه ينصح بها للوقايه كل أسبوعين مره الهلالفلامينغو ,hate
اقسم بالله الاتحاد قرف و كل مباراه ضد الهلال اللاعبين يصيرون عيال كلـب,hate
 يارجل عساك سالم ، فريق حرام فيه ريال والانتقاد لن يغيير شيا للأفضل ، افضل حل هو تحويل النادي الي حديقه حيوان تدعم السياحه ,hate
 اللي جاي يصايحون هنا حتي لو كان حاط شعار هذولي مخلفات نادي الفقر معهم غيره ضرات الله لايبلانا  ونادي النصر بكبره يبارك للاهلي ويتباكي عليه وعادي طبيعي ويجون ينضرون علينا تفله بحجم السما لكل حمارينهق في حساب النادي,hate
 انت و اشباه الهلالي كلاب سلطه السلطه تقولك اطلع هوهو هنا انت و اشكالك تجري شبه الكلب تسيب كل ال البلد فيه من فشل و فساد و افلاس و اخلاق زي الزفت و ناس مش لقيه تاكل و انت طالع اقول اصل الشعراوي يا عم انت قلبك جامد و بتقول ال انت عايزه اطلع قول دي حكومه و راايس فشله كلب سلطه انت,hate
نادي الخريجين نادي ابن سته وستين كلب ماحد طايقكم يا اتفه ناس في السلطه كمان جايين تخنقوا الطلاب في دراستهم وفي حفل تخرجهم ولازم علي مزاج ابو جد ابوكم يحتفلوا صنعاا ناديالخريجين,hate
 قسم حيوان الي مسوي التشكيله خير خير ليه جانغ و كنو و الشباب ف الدكه نزلوهم جايبين اللعيبه ال ابو كلب اذا ماطلعنا من المباراه - او - ماتكونون الهلال وش ذا الفشل دياز بايع ام المباراه ليه- ديازبايعامامالمباراه,hate
 انت حمار رسمي احسب البطولات الرسميه منذ تأسيس الناديين ليومك وشوف مين اكثر وياليت تيشل كأس المعارض والخطوط والله انك بتنصدم بالفارق الكبير ,hate
ليغا تيباس يا ساده ملعب كامل جمهور و لاعبين حاطين عقلهم مع طفل عمره  سنه دوري معـفـن ,hate
 حمار لانك تفكر بناديك قبل المنتخب وبعدين لا تعطينا نسبه الأستحواذ هذي حطه بالي انت خابر ومين الي ضيع البلنتي ومين الي اهدالهم هدف ثاني,hate
فيه طاقيه علي قناه الكسا يقول يقول العمري سبب الخساره يال حم ار من ضيع البلنتي ومن تسبب في الهدف الثاني,hate
 الله يرحمك يا طارق يا ترمادول كنت بتعملها خمسه سته في الماتش الواحد وجماهيرك المطايز كانوا بيقولوا عليك دكر اسكتوا انتم يا صفحه نجسه زي ناديكم,hate
 اضحك وخلاص  ماهي بقت هيصه وكل كلب وكل كاره للاهلي بيلاقي فرصه يطلع فيها الغل من الاهلي مابيصدق ويكشف عن حقده ونتانته ياخطيب سر بالاهلي الي الامام …… فالكلاب تنبح والقافله تسير  عاش الاهلي نادي القرن المخيف  واما مايحدث الام فسيكون له نهايه سريعا، وقريبا جدا ,hate
 اتمنا يروح اليونايتد هناك تجمع الشله راح ينزرفون بي مثل ما صار ويا فاران و رونالدو هذا اروخو ما اخلي مدافع بنادي الزوراا و جمهورنا شايفه فان دايك مدافع حمار لو اومتيتي ما كان عنده اصابه فلا جان تشوف اراخو اساسي ولا حتا بديل اروخو مدافع فاشل,hate
 لا انت حمار رسمي شيك علي اخر ست نسخ وشوف كما نادي اماراتي وصل لنصف النهااي,hate
 طب انت عارف مرتضي وهو جو السجن واتعملت انتخابات هيكسب برضه عارف ليه لانك حمار وعاوز النادي يرجع تاني للخلف بلجان مؤقته ولعييبه تتمرد والاهلي يفضل يخيط فينا عشر سنين كمان كله ده علشان الأشكال الكارهه والحاقده الي زيك كاره مرتضي متولع انت وهو الي عاوزينه دكر يمسك النادي يا قطه,hate
 نفس اللاعب ولكن تغيير شعار النادي أصبح لاعب أخر  كأان ليس له رأي فقط يتسبب في فتنه بين الجماهير كأان ممكن يغير مبدأه بمجرد ضغط زر الريموت السهرموطه لما تكبر في العمر ترجع جراره  علي الأقل تحافظ علي مبدأها  انت تعديت المرحله ذي يامهرج  ,hate
 في ذالك اليوم لو كان عبدالاله جلخ له بالحمام كان افضل له ولاهله ياشعيوطه حتي داخل انرويج اقتلبتي متسوله دولار عزي نفسك دوري لك عمل بديل انصب والاحتيال حقك ولي يحولك هذا يعتبر نفسه حيوان مسكين نصيتي عليه,hate
 يعني خروج المنتخب من لاعبين النصر  ليش ما تقول المدرب حمار  - عدم استدعاا متعب الحربي بدل من استدعاا ثلاث اظهره يمين  - استدعاا نواف العابد وهو ينزله ويستبدله  - تخبط عجيب في مباراتين بولندا والمكسيك  - تكلم بمنطق واترك التعصب ع جنب  مشكلتنا في جمهور رقيه وسبيكه ,hate
 المشكله انك مصدق ان الناس مصدقه انك هلالي وانت اساسا عارف والناس انك كلب خسيس فقراوي مثل المره متخفي بشعار الهلال,hate
 والابقار دمرو النادي صارلهم  سنوات ولا كلب منكم طلع تكلم,hate
 من اول يوم وهو حمار ولايوم ثقيت بيه لان اعرف مكانيته دوري هندي واكبر اجرام يدرب نادي اوربي,hate
 خخخخخخخخخخخ ما هي لاعيبه الاهلي هي هي لاعيبه المنتخب يا حما ر,hate
 ياخي سمسار طبال رقاصه حرامي الي هو لاتعطي اذنك لكل من هب ودب وتصير هطف اي احد يضحك عليك هذا ي تعبان روض اسيا وروض انديه الدوري كلها ويجيك واحد عمره ١٥ يقولك سمار ليش طيب والله يقولون حمار,hate
 الدليل انك حما ر اصفر مسوي لك حساب جديد الهلال لايتشرف في بهيمه مثلك يشجعونه الهلال لايشجعه إلا الرجال عيال الحمايل مو عيال البهايم والمضحك علي كلامك يافقراوي تقول تخيلوا اشجع ميشال هذا يدل علي غيااك وانكم تشجع فقط اللاعب ولا تهتم لناديك وحتي لاعبي الهلال ماتعرف أسمااهم,hate
 ده رادع ياجدع بيدافع عن النادي الاهلي حتي لو مش فاهم حاجه ناقش حمار ومتناقش مغيب علشان صعب يفهم,hate
 ياخي حتي وانت تبي تسوي انك تذب علي النصر طلعت حمار لا جاب طاري النصر و لا اسم اللاعب و لا شي ياخي كيف الجحشنه مسيطره فيك,hate
 طب بطلو هبد وهد ف النادي وخليكو ناس محترمه كولر هوا اللي امر ان هاني يسدد مش بيلعبو خماسي هما عشان يحصل الكلام ده فوق واكتب كلام يتعقل يا اهبل عاوز ريتش في طرق كتيره غير دي بس انتا صحفي حمار وكمك علي كم غبااك,hate
 الشباب صعدوهم فريق اول الحين الشباب ابو كلب جايين للدوري الاول جايين,hate
 ياليل وتفكير الفقراويي وتفكيرهمم انا مشاهد الاغلب مسلسلات نتفلكس مثل ذا ولكنق ديد مسلسل قادحح بس دافين فيه بنتين وولدين يحبون بعض لاتصير حمار وشفل مخك شوي‍,hate
 دوري معـفـن,hate
 ده بني ادم براس كلب تحكيم ايه اللي بيتكلم عليه ده الاسماعيلي ما اخدش الدوري غير لما عبد المنعم عماره بقي وزير للشباب والرياضه ,hate
 يا رجال والله اني كلبلو شجعت نادي زي النصر نادي وضيع الاهلي هابط يعني هابط وحتي ما يهمني,hate
 والله سبب خراب الفريق انت يا كلب تطرد ميسي وتتحكم في النادي كيف ما تريد,hate
 فقراوي حمار,hate
بعيدا عن الوطنيه وابن بلدنا وكل ده تخيل أي لاعب في العالم من أي نادي بقاله ٥ سنين من افضل ٣ في العالم وفي عز تألقه يخسر نهااي منتخب ونهااي دوري أبطال ودوري بنقطه ويتحرم من اللعب في المونديال، والله حتي ولو لاعب من اكتر نادي بكرهه برضه كنت هشوف اللي يشمت أو فرحان خنزير ابن خنازيز,hate
 تابير تابيريوس حيوان ثديي من ذوات الظلف الواحد ومن عااله السناديه يبلغ طول رأسه وجسمه حوالي مترين وارتفاع كتفه مترا واحدا ويزن حوالي  كلغ ذيله قصير وغير واضح لإنثاه زوج من الأثداا وله خرطوم طويل نسبيا يتكون من الشفه العليا والأنف ,hate
 ايش ب اقل الاسعار ليكون انت المشرف علي الانتقالات و ما مدري بعدن اي نادي يقدر يدفع و ياخذ لاعبين من المانيا مب مشكله البايرن اذا محد ياخذ لاعبين المان، و يامنكوح العقل تراك مارديت علي نقاط ان البايرن مستفيد من الدوري ف الابطال لنك حمار و ترمي كلام,hate
 عرفنا الحين ليه تسوي مشاكل بكل نادي بالاخير طلعت كلب تفاعل,hate
 لاعبي ختم اوروبا اما ناديك هو عاهره اوروبا بالعصر الحديث نعم نعم,hate
مش عارف هنفك امته العمل اللي معمول للنادي ده احنا كان مفروض بعد الصبر وعذاب السنيين مع الابتلاا بارتوميو كنا نشوف دنيا بقي ونفرح ف حياتنا بس واضح انه عمل نجس هيفضل مدي الحياه,hate
 عشان تعرف إنك حمار ، مرتضي كان عايز تعويض ١٠ مليون دولار وكلام كتير قاله ، لكن الخازوق اللي الزمالك خده بترك كهربا للزمالك يساوي كتير جدا أولها خساره الدوري وضربه لمرتضي علي قفاه وقيمه كهربا وقتها لايقل عن ٥ مليون دولار ,hate
 محمود الخطيب لو مش عارف تجيب حق النادي غور الأهلي فوق أي ابن ستين كلب مهما كان مين ,hate
 منو قاليك جابو عشان الابطال ولا الدوري  لو في زول مقتنع بالحاجه دي انها تحصل يبقي ابن سهرموطه بس,hate
علي اي اساس ممكن اهلاوي يقول ان المختلط يستحق الدورياللي يقول ده بعد المهازل دي يبقي حاجه من اتنينيا مش اهلاوي ومدعييا حمارلأننا رغم مستوانا ده من الاجهاد لولا النقاط اللي اضاعها التحكيم كنا فوزنا بالدوري برضووهما في افريقيا بالدغوف بتاعهم محققش فوز واحدبطلوا خيبه بقي,hate
 اقترح عليك تسمي اسمك حمار فقط تري الرجل ما دخل كنيسه راح لنادي عربي سعودي,hate
 الأرقام تتكلم بالحسم رونالدو متفوق بالمباريات النهاايات ماهي تعتبر كل شي، رونالدو بالمباريات وعددها حسم اكثر من ميسي، ركز ع كلامي ي كلب وف ضل وجود لاعبك بالدوري الإسباني رونالدو اهانه بالأبطال وسجل اكثر منه وايضا حقق الهداف اكثر وحقق الابطال اكثر، ماهو مقياس الا الحسم ي خنزير,hate
 اوهام قلك ههههههههههههههههه يمين بالله مسكين قاعد اشرشخ ب لاعبك وللحين تسولف ورونالدو م يدور ولا نادي وعانه راجع لليونايتد أنت ولاعبك كلب المال ,hate
 هو عندك مدرب بالأساس عندنا حـمـار بالدكه واداره غبيه تشوف الفريق ضايع من اول الموسم ولا سو شي انتصف الدوري وهم يتفرجون الله يقلعهم,hate
 نادي محترم إزاي يا متناكين ده إنتوا بتقيسوا اللي داخله من ورا ومن قدام إبقي خلي أمك تروح يمكن تلاقي حد يلعبلها بدل اللي فرحان بصورته عندك يا ديوث ولو مش لاقيه قولها تبعتلي دم أحبااااااااااه,hate
 الله يلعن كلب الي جابك ل نادي انت وقطه,hate
 هذا لو ماحطوا نقاط ع اسمه كان ناديناه ي حماري,hate
 ماهو عشان المدير التنفيدي بيفهم وعارف اللي فيها مش مجرد حمار سايقه واحد مجنون في قطر نادي الأحا بتاعك ده مايقدرش يصرف علي القناه ولا يعرف يديرها وكذلك الزمالك وان شاا الله القناتين عن قريب هيتقفلوا,hate
 يا حمار الانديه الكبيره مبتتقسش هي خدت كام لقب اخر عشرين ولا تلاتين ليڤر بول اكبر نادي في انجلترا واكبر سشعبيه وقعد اكتر من عشرين سنه مياخدش الدوري دمت حمار ابن منتاكه,hate
 ك ذ ا ب ياطاقيه,hate
 البسبوسه بالقشطه سهله ولذيييييييييذه وضاعفي الكيه او نقصيها حسب العدد يحبونها الشيبان  حبه قشطه نصف كأسه زيت ونصف كأسه سكر مطحون ملعقه صغيره بيكنج بودر كأسه حليب بودره كأسه سميد المهم الكأسه نفسها استخدميها في كل المقادير وبعد ماتستوي حطي الشيره بارده او حليب نستله,hate
لمتبنقول بدون اخلاق مش بنتبلي عليهم يتنمروا علي امح الشاب صاحب القدرات الخاصه ويشتموه بوالدته المتوفيه ويتسببوا في اصابته بغيبوبه عمر دي ماكانت رياضه ده مش تشجيع ده مرض نفسي ولما ربنايقهرهم لسنين بيفضلوا يدوروا علي شماعات صدق واحد منهم قال ان الاهلي بيخافوا ربنا وناديه نادي نجس ,hate
 علي الاقل يا جحش وصل الهلال نهااي كاس العالم من جد انك حمار,hate
 للاسف مافيش حاجه هتم ده قمه المهزله والتخاذل مع نادي وجمهوره اللي باجسام كلاب وراس حما،ر,hate
المشكله ان الليفر ميته ومش لاعبه بقرش وباقل فرصه بتعمل خطوره من لا شيا عشان احنا نادي نجس,hate
 لهذا السبب اقول لك دااما انت حمار لانك لاتفهم مامعني الخروج من مجموعات الابطال للدوري الاوربي مرتين تواليا ,hate
ليدز بقي شرموطه الدوري,hate
 لما يكون الصفحه الادمن بتاعها حمار يا هابط يا فاشل ياللي بتسمع عن افريقيا في الاخبار انت بتتكلم عن بطل القاره بالارقام مش فريق فاشل كل سنه بيحاول يقعد في الدوري,hate
الاهلي رافض ان الماتش يتلعب في المغرب علشان تكافؤ الفرص و عمل شكوي للمحكمه الرياضيه الصبح بليل الاهلي قدم طلب للاتحاد الأفريقي ان مصر تستضيف النهااي نادي نجس وضيع,hate
الاهلي ظهر بشكل جيد بعد الهدف التاني وحتي الطردلان مستر بطيخةعدل الملعب ونزل بأوراقه الصحيحةلكن بعد ما حط فرقته تحت ضغط عصبي نتيجه الهدفينطيب ليه معملش كده من الاولهيطلع واحد من البهاليل الدراويش يقولك الفرقه مجهده وناقصيناقوله ما الشوط التاني كان كويس يا حمار بنفس الفرقه,hate
فريق حيوان ، بيلعب اكنه بينافس ع الدوري نفسي حد يفوقهم يعرفهم إن النتيجه مش هتزودهم حاجه ولاد البارده,hate
 لاعب حمار بهذا العمر و هذه الموهبه يذهب للدوري الأمريكي,hate
 البعض يصر انه حمار القايله - النفيعي هبط الاهلي ع وجهك وجهه مليا ذنوب ولا طالبت باستقالتها تطالب البلطان بالاستقال وهو ثالث الدوري ومنافس - الاهلي هبط رغم الدعم الملياري وعقود الاستراتيجيه ولا زال يعاني في يلو البلطان ثالث دوري روشن بدون دعم ولا استراتيجيه وتقليل عدد الرعاه,hate
الهلالالباطن حيوان ايقالو اناني,hate
كريستيانو باضعف مستوياته وباسوا حالاته قادر يدعس رقبه عاهره كتالونيا وباتفاق الجميع ان هالنادي صغير صغير وغير معترف فيه قدام اي مواجهه مع العم ووالله انها ماهي الا ايام معدوده ونكرهك حياتك يابرشلوني ,hate
 يتعاد من أوله مين يا قرد، انتا خسران فرق  نقطه يعني الافضليه للاتحاد اصلا بطلو شغل الفضيله ده انتو نادي نجس طول عمركم,hate
 شكلككنت تنادي امك يا حيوان  يلا برا السعوديه يا كلاب  ,hate
وش هالنادي الي كل اخباره تغث صفقات انديه يلو وايقافات وقرف نادي ابن سته وستين كلب,hate
 عاشق المستحيل الشبابي اضرط من اخوه عاشق المستحيل الهلال كنت رافعك شوي ومعتبرك راس لو راس كلب لكنك ابيت الا ان تكون ذنب ‍,hate
 قعدنا نقول دوري ابن كلب لحد ما الكلب صدق ونزل يدور علي ابنه,hate
أي ايراني نجس قاعده خذوها والا بالله اش دخل الغلاا في مباراه الاهلي والزمالك يمارس نفس ممارساته الواط يه زيه بين جمهور الهلال والنصر عشان ينخر في الاوطان العربيه من خلال الرياضه والله لا همه لا زمالك ولا اهلي يبغي يسبب فتنه لا اكثر اش دخلك في الغلاا وان الناس طفشانه يا مرتزق,hate
 برشلونه نادي لا يصبر مثل ارسنال والله نادي معتوه ومدرب حمار وربي يصبرنا,hate
 هذا اللي يعجبني فيك بعد صراخك  انت تقول الصحيح ابديت قوه الهلال علي الاتحاد  ويجيك حمار يقولك الاتحاد قوي,hate
 من زينك يالفقراوي حتي تكتب عن الحب اول مره اشاهد حمارعنده احساس هههععععع,hate
 يا حمار داعسك اربعه مع الرحمه باطفال وانا العب بالدوري الاوروبي شايف قد ايش فريقك وضيع قدام برشلونه  وبايرن يخسي يقارن حتي في برشلونه اذا مقياسك نتايج اجل سرقسطه اكبر من فريقك الوضيع لانه دعسك سته يا صغير للتذكير يا طفل  برشلونه الوحيد اللي حقق الثلاثيه مرتين اللي تحلم فيها,hate
 الهلال كل عام مقعد تخيل من شارك اربع مرات اسيا وبطولات عالم مع المسحل ولجانه الزرقاا كاس العالم مثل رحلات جده كل ساعتين رحله حتي الجمهورمل وتحجز قبل كانت كاس العالم لها اهميه الحين تعقدها في قطر كل فتره في دبي في المغرب في العريجا الو لو سمحت أحجز حبه اسيا وكاسين عالم ,hate
 ايه حسيت حتي نقاشهم هادي نوعا ما  يمكن نادين بدها تخوفنا يمكن تمويه يا مريم بس احنا مبسوطين ان طلع حيوان ,hate
 تخيل بس تخيل اعتمد علي غريزمان وموراتا اثنين ولله منتهين الصلاحيه من زمان واحد قدم موسم واحد والثاني انتهي من لم باع النادي نرجع للوسط كوكي ويورنتي كوكي اقسم بالله اعتمد علي كلب ولا اعتمد عليه ويورنتي ماشفنا منو شي من بعد موسم  نرجع للدفاع خمنيز وسافيتش خمنيز حرام يلعب كره قد,hate
 مالها دخل لا تصير حمار يا حمار اللاعب انتقل بفتره سياه للنادي والنادي غير مستقر ومتخبط ويمر بمرحله صعبه جدا واجهته ظروف صعبه,hate
 اهي الاكذوبه دي بتقول انك مجرد خروف في القطيع  مالكي بتاع الرز بلبن بتاعك اللي خد دوري بحكامه بأمر وزير بيفاوضلكم ساسي وجاب لكم ١٠٠ مليون جنيه  لكن احنا من غير حكام مصريين خدنا افريقيا وسوبر وتالت عالم من غير من ولوله نسوان ودبدبه رجلينبطولات ايه اللي انت واخدها يابني,hate
 يا عم ضربه معلم ايه انت كمان، دي فلوس مشبوهه من رايس عره وأمير جربوع وأم شرموطه ، ريال مدريد أكبر من اكبر نادي فالعالممش بس من النادي النكره ده أكثر واحد حيخسر هو امبالي لأنه خلاص مفيش أي تطور حيحصله كرويايبقي ياكل الفلوس دي عالغدا كل يوم بقي,hate
كانت عندك فرصه تحسم الدوري علي ارضك وش صار خذلان جاك الهلال برغبه اكبر ، امام الطااي يلعبون وكانها مباراه وديه عيال كلب,hate
حتي وهم خارج دوري الأبطال يجيك حكم ابن عاهره,hate
بعد هذي المباراه والله ماعاد يهم ترتيبنا نهايه الدوري مستوي زباله و روح معدومه اي حيوان بخاطره يطلع الباب يفوت جمل من المدرب للبهيمه تافاريس ,hate
 الله يكرمك هو كلب تفاعل يبي الهلاليين والاتحاديين يعطونه لايك رتويت,hate
 خطه الجديده يلي يعتمد عليها تشافي ما تفيد ليفا حيوان ليفاندوفسكي ظلم نفسو من خرج من بإيرن يحسب راح يفوز دوري ابطال مع برشلونه و كره الذهبيه بس مع برشلونه أقصي طموحهم عبور دوري مجموعات ظلم نفسو كثير ليفا بل ذهاب إلي برشلونه,hate
 متابع للنادي من يومك حيوان منوي و لا احد يقدر يجحد تاريخ رونالدو بالنادي لكن برضوا طريقه خروجه كانت مؤذيه للجمهور اكثر منه و لا فيه احد كان يبيها تنتهي بالشكل هذا لكن هو اختار نفسه و هو حق مشروع لكن كان بالامكان افضل مما كان و اللي يقول المدرب السبب يراجع تصرفات و مستويات رونالدو,hate
 صحيح حمار لكن الهلال موقف اتوقع,hate
" معلومه  "" تشيلسي يمتلك إنتصار وحيد في أخر  مباريات وهذه أسوأ سلسله للنادي منذ عام "" خف علينا من جمايلككك يا بوتر يا كلب  ",hate
 يا حمار الحكم انتم اللي مختارينه ياقوطي متي تصير رجال وتفكر بمخك وليس بطيزك احتفل بس يافقراوي بالتعادل  جمهوركم محتفل بالملعب مو طالعين الا بكره هههههههههههه التعادل مو سهل مع الهلال ياوضيع,hate
 يا حيوان اكتب يا حيوان الهلال فاز لا تسوي انك مؤدب وانت من جنبها,hate
"الأهلي تجاوز عدد جماهيره في الحضور علي أنديه دوريروشنالسعودي بأكتساح مبهر ولا أستغراب  ويأتي كلب "" أعز الله السامعين "" ينتقص من شعبيه الأهلي لأنه قطع الأكل عنه وعلي حثاله برنامجه وقرر النبح   أفتخروا وقفوا صف واحد مع ناديكم فرأسنا مرفوعه وفخورين فيك ي أهلينا   ",hate
 قططك مسؤوليتك انتي مسؤوله عنهم انتي ماتبيهم دوري لهم متبني مو ترمينهم علي الجمعيات محد اجير احد انه ياخذ ويقتني حيوان,hate
 يعني وحده راحت معه الاوتيل وعارفه أنه مخمور وتعاطه المخدرات بل وقامت بتقبيله شو منتظره يساوي عاهره فاجره هدفها الابتزاز والمال في بلد هو في الأساس قمه العنصريه والاستعلاا علي باقي البشر,hate
 لعن تلعنهم النفيعي كلب الحويه والمحياني حمار الشرايع من دخلوا النادي الحنوس وهو بضياع النفيعي حقه المزايين افضل له,hate
 باريس اوضع نادي شفته سكاماكا لو راح لهم بيكون حمار,hate
 الا انه سبك و كلب مال راح لانادي عقليته زيه باختصار,hate
الريال اغتصب ليفربول حرفيا، مافي نادي في اوروبا شرموطه لنادي ثاني زي ليفربول وريال مدريد,hate
 انت عيال الملك يدعمونك ومسوي فيها مسكين الدعم كله لكم لكن ناديك حـمـار ملعب وخذيتوه صفقات لاعبين وخذيتوها كلها تليسكا عبدالفتاح غريب الحسن رونالدو تسجيل ومنعتو الهلال لكن الحـمـار يبقي حـمـار ,hate
 هههههههههه لا تغتر كثير بناديك  حتي لو ألبسوا العاهره من أستار الكعبه لن يغير ذلك من كونها عاهره ‼ اعتقد وصلت ,hate
 مع الاسف الهري والهبد هو السمه الأساسيه لمستخدمي مواقع التواصل الاجتماعي من الجميع سواا انسان أو حيوان أو خرفان أو بقر الجميع سواا وكانت هذا الصفات متوفره في السياسين فقط في السابق الآن الكل سواا,hate
 اخر من يتحدث عن الحكام انتم يا أصحاب الدعم الا محدود داخل وخارج الملعب  وليتكم تستاهلون جزا منه بس  أشبه فريكم مثل الكحبه بضبط في النهايه يا مسكين استر ع نفسك ناديك بكبره شبهه وزي ماقلت لك المثل الي فوق حتي ابوكم الموسس مو عارفينه كذا صح المثل,hate
 نادي نجسلحزب نجسعسكر انجاسودي صوره ذريبه الانجاس ,hate
ليش الناس زعلانه من عدم ايقافه  والله اني فرحان شوفه هالمازوخي وهو يندعس ويتربي كل فتره لها ملذه غير قعد يهايط عالهلال ويحارشهم وعنفوه تعنيف جاا يحارش حمدالله ويتوعد الاتحاد ويقول سنلتقي قريبا وعنفناه بالسوبر تكلم علي حمدالله رغم خروجه وحمدالله دعسه وسكته عاهره الدوري ,hate
ضيع شوط كامل بسبب غبااه مصر علي وجود بوسكيتس في التشكيله يلعب رافينيا و ديمبلي مع بعض يعمل اخطاا في التشكيله لا يعرف كيف يعود بعد التاخر في النتيجه مصر علي قناعته الفاشله دمر النادي تشافي ابن عهره و اي مشجع يدافع علي هو حمار ,hate
