tweet,label
اسكت ولا انادي لك معلمك محمد البكيري,not
 يا شباب راعوها مريض ويعاني من داء الزهايمر اصبروا شوي ويقول مؤس نادي الهلال رهف القنون,not
برا باله كرهتنا بالنصر الهلالالنصر ارحليامسلي,not
فريق الحكم فاشل وما يستاهل,hate
عادل جمجوم يطرد محمد البكيري من الجمعيه العموميه بنادي,not
انت شفيك تنبح واجد في كل مكان نشوفك تنبح على الاتحاد واضح مفعل تنبيهات الاتحاد يا كلبخلك في ناديك المهان ولاتجي صوب عمك يامهان,hate
كلهم فاشل في الشباب,hate
الجمهور مزعج وخرب كل شي,hate
مسلي آل معمر رايس مجلس إداره نادي النصر اكبر من انه يرد علي حته اعلامي يدور الاضوا,not
اللاعب مسخرة وخرب كل شي,hate
ياتري يتكر حظ مسلي ال معمر ويخرج النصر بموسم صفري كما فعل في موسمه الاول انا اري ان كان لنصر حظ فسيكون في الدوري لن يحق الكأس لانها تحتاج فريق له شخصيه البطل والنصر معظمه لاعبين صغار في السن والتجربه,not
واضح إن الوحدة مسخرة للآخر,hate
 اهلا وسهلا بالوزير تركي ال الشيخ في نادي الوطنيه و الكرامه نادي الزمالك,not
فهد بن نافل محق اسيا مرتين وخمس بطولات محليه والهلالين مو عاجبهم يطالبونه بأكثر مسلي آل معمر ما حق ولا بطوله لنصر والنصراوين يشكرونه علي العمل الي يقوم فيه ه,not
اما ليقارد الي جاب العيد والله تو انتبه :ok_person:🏻‍:male_sign: منحوس الاعب والله اول مباراه سجل هدف والثانيه اخطا:joy::joy:,hate
 عاشق المستحيل الشبابي اضرط من اخوه عاشق المستحيل الهلال كنت رافعك شوي ومعتبرك راس لو راس كلب لكنك ابيت الا ان تكون ذنب ‍,hate
الشجاعه صعبه عليكم النادي المكسيكي واله ان مسلي آل معمر رجل شريف ومربي لكم,not
قلتها بنفسك انك جبان شجعت فريقك يوم شفت عدد بطولاته الي ما شفتها انت و تبي تستر على نفسك دامك اخترت ذا النادي اجل تحمل اذا قلتلك و و و و تراني كنت اطقطق يا طفل هخخ,hate
الحمدله حقت الدوري الثاني علي التوالي كمدرب والاول باسم نادي النصر الدوري السعودي لكره القدم النسايه أبارك لاداره نادي النصر براسه مسلي ال معمر، الرايس التنفيذي أحمد الغامدي، جمهور ومحبين النادي وأتقدم بالشكر لكل من ساهم في كتابه التاريخ من لاعبات وجميع الاجهزه تحت إدارتي,not
المدرب حقـير والتكتيك صفر,hate
المدرب غـبـي والتكتيك صفر,hate
المهندي يشك في هوامير بعد ماهاجمو اداره مسلي ال معمر بعد وصول لـ الهلال موجع,not
معظم الاعبين القدامه والمحللين اجمعو على ان النصر قدم مستوا طيب الشوط الاول اثنوا على تكتيك المدرب الا كثير من الجماهير معقول الجماهير افهم من الاعبين القدامه دنيا غريبه نعم المدرب لم يقدم اي شي الشوط الثاني و قدام الفيصلي جاب ام العيد,hate
أفشل رايس نادي مر علي النصر منذ تأسيسه حتي الأن فهو مزروع من قبل بلوتو و الوبي الأزيرق وادواته لتدمير النصر ومباراه الهلال القادمه راح تثبت ذلك والأيام بينا والجمهور المغلوب علي أمره مصدقينه لأسف ، فيه هلالي مزروع يخوف الهلالين ,not
الهلال جيسوس في الرياض بيعمل ايه تركي ال الشيخ عرفتوا سب اقالته عرفتوا ليه قلنا الاداره ضعيفه وماهيب حريصه ,not
باللهي من متى ممنوع الدعايات في بطوله اسيا والشعار اللي على قميص الهلال مو دعايه مالومك حديث عهد في اسيا,hate
المدرب فيتوريايكسب قضيته ضدالنصرحوالي مليون اله يعينكم بينكدعليكم ياصدقاي النصروايه اعلامي كبيرولكن نادي النصريحتاج الي عمل اداري فني حكيم وخاصه بعدمانظم له من افضل لاعبي العالم ماجدويوسف خميس يحتاجهم النصر,not
امس وعين خير الرمز الذهبي خالد بن سعد لن يجرؤ اي احد ان يتفهوه بحرف والعشاق موجودين وكذلك البلطان فلا تفتن حنا بشهر فضيل وكلاهما عينان برأس نعرف رجالنا ونفخر بهم عساك تصعد الكوكب من درجه ثانيه لايروح دوري المناطق,not
ايوا أعلام النكبه امورك طيبه الادا ما هو ادا نادي يبا البطوله وتشيكله المدرب والنجعي وأيمن يحيا والخيبري وحتا العمري الي فاقد الثقه بنفسه فيه شي غلط داخل النادي مسلي ال معمر مشغول بالصفقات لكن الوضع الداخلي يباله احمد البريكي,not
واضح إن الشباب مزعج للآخر,hate
ارحليامسلي نطالب ان يكون غازي الذيابي رايس نادي النصر الجديد ,not
هذا النصر والي يقوده مسلي ماهوب نادي منشطات وخرابيط العالمي فخر العرب يالمحلي موكر حرار يالتبوع الشبابيط,not
 يارجل عساك سالم ، فريق حرام فيه ريال والانتقاد لن يغيير شيا للأفضل ، افضل حل هو تحويل النادي الي حديقه حيوان تدعم السياحه ,hate
واضح إن الشباب مخزي للآخر,hate
 في البدايه شكوا في إمكاناته وقالوا أنه مجرد صحفي لايتقن فن إداره الأنديه وليس لديه أدني خبره كرويـه مقاليد العبه بيده الأن يرفع وتيره الضغط ويخفضها متي أراد وحسب مصلحه ناديه,not
تفكر برايس بناديك ورايسك افضل رايس حاليا مسلي آل معمر,not
ليغا تيباس يا ساده ملعب كامل جمهور و لاعبين حاطين عقلهم مع طفل عمره  سنه دوري معـفـن ,hate
واضح إن الأهلي بلا كرامة للآخر,hate
فين الاحتراف؟ طحلبي دايمًا بدون خطة واضحة.,hate
لو تجيب مسلي ال معمر يحكم مبارياتهم شكو فيه خلاص اسطوانه معروفه من خمسين سنه اذا ما فازو راحو لحكام واذا فاز اي فريق ما يحبوه مثل الهلال والاتحاد علي طول يروحون لحكام رغم وجود الفار وحكام دولين اجانب,not
واضح اطقطق ياعسل اقصد البث متاخر + جيوفينكو مو مع الهلال:shrug:🏻ud:male_sign:,hate
وجود الفيصلي تافـه يجيب العار,hate
شكرا لأستاذ مسلي ال معمر رايس نادي النصر و الذي يقوم بعمل اخر غير إداره النادي وهو جلد المسياين وإعادتهم إلي رشدهم مسلي ينتف الشوارب بالنظام,not
اختي شهد مبروك لكم التجديد مع لاعبكم حسان تمبكتي والفضل يعود له ثم الاستاذ مسلي ال معمر رايس نادي النصر عندما أوقف الهلال فترتين تسجيل ولاكان الحين حسان هلالي,not
محمد العنزي ينتقد مدرب المنتخب السعودي رينارد انه ماطلع ونفي تدريبه لمنتخب النساي ليش مايطالب رايس النصر مسلي ال معمر ويقول مين الرعاه الي تعاقدوا مع كرستيانو ,not
لمتبنقول بدون اخلاق مش بنتبلي عليهم يتنمروا علي امح الشاب صاحب القدرات الخاصه ويشتموه بوالدته المتوفيه ويتسببوا في اصابته بغيبوبه عمر دي ماكانت رياضه ده مش تشجيع ده مرض نفسي ولما ربنايقهرهم لسنين بيفضلوا يدوروا علي شماعات صدق واحد منهم قال ان الاهلي بيخافوا ربنا وناديه نادي نجس ,hate
شكرا لدوري روشن علي المشاركه سلامات لعملاق ديفيد أوسبينا ونقدر ونثمن تلك الفته الراعه ولاغرابه في ذلك فانت تنظم دوري يشارك به افضل لاعب بالعالم,not
لا يوجد مرض في نادي النصر اكبر من مرض مسلي ال معمر و ادارته، وجوده بالنادي اسوأ من وجود سامي النجعي ولاجامي وليد عبداله,not
مسلي آل معمر رايس نادي النصر في تصريح لوسال الإعلام الحضور والزخم ليس لنادي النصر فقط بل لدوري السعودي وهذا أمر يبشر بالخير ويثلج الصدر,not
اللي يلعبون زي طاقيه ما يستاهلوا التشكيل الاساسي.,hate
النصر عنده سوبر وكاس اسيويه ولعبها ك بطل كاس وتاهل لسوبر عكس النادي اللي خامس الدوري ويترشح لابطال الدوري وبعدين اذا نادي بلجانه ومدعوم بمسمى البطوله الجديد اخذ سنه وبعد فصل الغرب عن الشرق حتى يوصل الربع نهائي اللي ماعمره وصله الا مره وحده يالله حققه جاي تقارن سوبهان الله,hate
بدايه التلاعب في توزيع البطولات من أيام احمد عيد يوم كان رايس الاتحاد السعودي اهدا الطحالب البطوله والآن جا دور مسلي آل معمر من الاخير الدوري لفقر خلاص واضح كل شي,not
كلهم فاشل في الحكم,hate
 الرايس مسلي ال معمر ؛ اي نادي يبي يطلب حكام اجانب ولا يقدر يطلب ، احنا نعين و نعاون ونساعده بطلب الحكام ,not
وش صاير يقولون كريستيانو اهدا جمهور الهلال عيديه قبل يطلع من الملعب مع اختلافنا كرويا الا ان جمهور الهلال الي هتف لكريستيانو يستحقون الهديه مع اني مادري وشهي,not
اخاف اطقطق عليك تموت يا طحلبي:tired_face::rofl::joy:,hate
كلهم غـبـي في الفتح,hate
فريق الفيصلي مخزي وما يستاهل,hate
 ماهو عشان المدير التنفيدي بيفهم وعارف اللي فيها مش مجرد حمار سايقه واحد مجنون في قطر نادي الأحا بتاعك ده مايقدرش يصرف علي القناه ولا يعرف يديرها وكذلك الزمالك وان شاا الله القناتين عن قريب هيتقفلوا,hate
فقراوي ما يعرفون يلعبون تحت الضغط، خيبوا الآمال. المباراة مع الرائد انتهت بنتيجة 0-2,hate
الجمهور مسخرة وما عنده وعي,hate
قسم كنت اطقطق على الفقراويه يقولون رح للاتحاد :joy::ok_hand:يوم حولو للدوري الانجليزي :joy:,hate
من يعبث بدوري يحمل اسم ولي العهد محمد بن سلمان بنيه التشويه لايمكن ان نثق بولائهيجب التحقيق معهم ,not
قايلة لكم خسارة أو تعثر، فريق ميت واللي قتله الليمونه المنتهيه  بداية غلط من اول المباراة  ابن امك يا شبيح الليمونة تقفل حسابي يا  كلب,hate
في الدوري الرديف، ارون بوبيندزا يهدر هدف محق باستهتار,not
مسلي ال معمر رايس نادي النصر والحاصل علي شهادات عليا واكاديميه وصاحب السي في العالي في العمل والمسيره الناجحه في المناصب التي تولاها يضحك عليه المترديه والنطيحه والفاشلين في الحياه ,not
الشهراني فيتو كنو سالم دكه الهلال مران وقشيش والحين دكه النصر أنا مدري مين موقف فترتين و المسؤل الاول هو مسلي ال معمر و الداعم,not
تركي ال الشيخ يصل الي مقر نادي الزمالك لتفقد منشاته البوابه نيوز ,not
 اتوقع جمهور النصر أصبح أكثر وعيا من قبل أعلان النصر ظلم جمهوره وضحك عليه وخصوصا عبدالعزيز المريسيل طول السنوات وهم هلال وهلال وحنا وحنا لين جلسوا صفر اسيا والبطولات المحليه كل ٥سنوات ياخذون دوري واحد أو كأس السوبر فقط,not
اللي يلعبون زي خدمي ما يستاهلوا التشكيل الاساسي.,hate
قل قسم مؤسس الهلال معروف عبدالرحمن بن سعيد,hate
يا  كلب لاعبي الهلال 13 وراهم كأس عالم وانت اجلس الطم,hate
وانت تقول انك نصراوي واعضوا شرف نصراوي شكرا المرعب مسلي ال معمر علي طردك من الباب الصغير يامندس مسلي ال معمر نظف النادي من شله الفلاشات واشله اهل الجولات المتلونين واله ماتدري واينهي مقبله الكوره يال مغني,not
ماشا اله تبارك اله عمل انساني جميل ، انا رهن اشارتك يا سعاده الاستاذ مسلي آل معمر رايس نادي النصر المحترم ، اذا ودك بمدرب جودو مقاتل ومدافع في كره القدم ، رهن اشارتك وحاضر ، بفضل اله حقت العديد من الذهب ,not
اهلا بك معالي المستشار تركي ال الشيخ بين اهلك وناسك في الزمالك نادي الوطنيه والكرامه  ,not
خدمي خرابيط، لازم إدارة تغيّر طريقة الاختيار.,hate
حاليا رايس نادي النصر الاستاذ مسلي آل معمر له منا كل الدعم والتقدير في حاله استبداله لأي سب ولا نتمني ذلك الخريجي اسم قوي اما المترديه والنطيحه مرشحي حوامير تويتر يعقبون,not
اردم الفجوه ي علي :smirk: ولا بس شاطر تمنشن النادي بدك صفقات,hate
تنتهي إذا رحل مسلي ال معمر عن راسه نادي النصر,not
كالعادة طاقيه ما عندهم ذوق في الكرة، كل موسم نفس الأخطاء. المباراة مع الاتحاد انتهت بنتيجة 0-2,hate
كلهم كسلان في الفتح,hate
مرة ثانية طحلبي يحطمون الآمال، لازم حل جذري.,hate
كل دول ناس عايزين انجلترا تخرج وكلهم بدون مبالغة هيرجعو زي الكلاب الضالة للدوري الانجليزي كمان كم اسبوع بس الوطنية عندهم بزرار يشغلوها وقت ما يحبو ويعملو 🙈🙉قردوقت ما يحبو ، شوية ثبات ع المبدا بدل ما ال double standards هتاكل منكو حتت يا خنزير,hate
 لاعب حمار بهذا العمر و هذه الموهبه يذهب للدوري الأمريكي,hate
محمد البكيري شخص مستقل ميوله فقط لاتحاد ولايتبع اي نادي ولكن عند اي اساه له او لاتحاد فما ينلام وبخصوص مايحدث الان واضح ان هجومهم زاد عن حده وهو ربما يطالب باعتذارهم والابتعاد عن مايسا ويضر بالاتحاد,not
وجود الفيصلي بلا كرامة يجيب العار,hate
ضمن اطار الشراكه المجتمعيه تم استضافت نادي لبني في م3 الثلاثاء140530 بالتنسيق مع ارهف العتيبي حيث القت المدربا,not
اغلب الصحفين عندنا كالكلاب يلهثون خلف النصر ماشفت هالاهتمام بعد إقاله هرفي ولا النصر عندهم اهم من المنتخب,not
النصراوي مع الاتحادي والهلالي الهلالالنصر ارحليامسلي الهلال ,not
قفلوا كل القضايا قبل يجي طاري رونالدو، لا تربط رونالدو علي انه فك ازمه النادي بالقضايا، ما انقذنا وصفاها الا مسلي ال معمر والرمز خالد بن فهد,not
هذا دعم لاعبي الهلال اللي بالمنتخب السعودي ضد منتخب بلده فهمت يا  كلب,hate
وجود المدرب بلا كرامة يجيب العار,hate
اللي يلعبون زي خدمي ما يستاهلوا التشكيل الاساسي.,hate
الجمهور فاشل وما عنده وعي,hate
فريق النصر مزعج وما يستاهل,hate
يا المدرب بلا كرامة وما عندك فايدة,hate
يرأس نادي النصر السعودي منذ عام مسلي بن مهدي آل معمر، ومن المفترض أن يستمر في الراسه حتي ، بحسب موقع النصر رؤسا نادي النصر مناصب سابقه لرايس النصر,not
النصرالهلال مستوي الاعبين تحمله الاداره بقرار طرد مدربها في المنعطف الحساس ليت غارسيا قعد وفرنا الفلوس يعني لادوري ولا مدرب واله ماعليك حسوفه يامسلي ارحليامسلي خلاص انتهي الدوري وجا وقت النقد واول تصحيح رحيل مسلي,not
فيه طاقيه علي قناه الكسا يقول يقول العمري سبب الخساره يال حم ار من ضيع البلنتي ومن تسبب في الهدف الثاني,hate
يا الفريق بلا كرامة وما عندك فايدة,hate
كلهم تافـه في الهلال,hate
حاليا رايس نادي النصر الاستاذ مسلي آل معمر له منا كل الدعم والتقدير في حاله استبداله لأي سب ولا نتمني ذلك الخريجي اسم قوي اما المترديه والنطيحه مرشحي حوامير تويتر يعقبون,not
4⃣ هدايا من ⁧تركي ال الشيخ⁩ لنادي ⁧الزمالك⁩   تحمل تكاليف جزء من ستاد الزمالك وتوفير رعاه لمشروع  تحمل تك,not
"#هييه_الرياضه_تحارب_النصر_x000D_
_x000D_
النصراويين زي الحريم_x000D_
شكايين بكايين مالهم خاتمه_x000D_
الان_x000D_
الحرمه مهما تعطيها بلحظه تقلب عليك_x000D_
_x000D_
هذا حال بنو فقر رغم كل الفساد والدلال الذي قدم لهم الا انهم يصيحووون_x000D_
_x000D_
😂",hate
صوره لتاريخ فيها هاتريك بطولات دوري بطولتين دوري أبطال آسيا بطل كأس الملك بطل كأس السوبر بطل كأس لوسيل مشاركات مونديال الأنديه مسلي ال معمر,not
يا الشباب فاشل وما عندك فايدة,hate
الجمهور مزعج وما عنده وعي,hate
الجمهور بلا كرامة وما عنده وعي,hate
الجمهور تافـه وما عنده وعي,hate
فين الاحتراف؟ خدمي دايمًا بدون خطة واضحة.,hate
بعض اللاعبين مثل خدمي يضحكون على جمهورهم باللعب هذا.,hate
عاجل حسب مانشرته الصحيفةالبرتقاليه مسلي ال معمر يرفع شكوي علي الاعب عبدالفتاح عسري ويتهمه هوه من سرب خطه نادي النصر لي نون سانتو مدرب الاتحاد كما وصلني,not
المشكله ان جمهور واعلام النصر مصدقين نفسهم ان مبارتهم معنا كلاسيكو اصحى يابابا انت وياه الكلاسيكو بالدوري السعودي واحد بس الاتحاد والهلال مباراتكم نقاط فقط,hate
خدمي ما يعرفون يلعبون تحت الضغط، خيبوا الآمال. المباراة مع النصر انتهت بنتيجة 4-0,hate
ارد وادق خشمك لانك طحلبي صغير جده وقت ما ابغى اطقطق عليك اجي واطقطق لانك اهلاوي :joy::joy:,hate
فقراوي خرابيط، لازم إدارة تغيّر طريقة الاختيار. المباراة مع الأهلي انتهت بنتيجة 2-3,hate
أداء فاشل من طاقيه اليوم، حسّونّا بالإحباط.,hate
بعض اللاعبين مثل فقراوي يضحكون على جمهورهم باللعب هذا.,hate
بعض اللاعبين مثل خدمي يضحكون على جمهورهم باللعب هذا. المباراة مع الوحدة انتهت بنتيجة 4-0,hate
انا انادي زوجي سيدي يعني قدموسه,not
عندما استرجعنا العرجة الجزائرية لم نحدث كل هذا الصياح ولم نستخدم اقلام التلوين ارسلنا دورية درك و مكبر صوت فقظ لنسترجع واحاتنا  الكلاب التي تنبح كثيرا لا تعض لا تنبحي كثر يا  كلب,hate
النصر مخزي وخرب كل شي,hate
النادي الاهلي 1907م يعني هو اكبر من ابو و ام و ابو ناصر هع هع هع تركي ال الشيخ الاهلي فوق الجميع,not
مهوس بالنصر حتي و هو في عز أفراحه ، اعظم ما فعله مسلي ال معمر من صار رايس لنصر هو طرد هاذا المرتزق من نادينا لحين الطرده موجعته من الباب الصغير الخاين مهما بلغت من نجوميه و أرقاك أعضم ما حدث في مسيرتك هو تمثيل النصر والدليل هوسك في كل مناسبه,not
 انت قلتها لدرجه هاذي انت حمار المكان المخصص لجماهير الهلال مالك حق تجي ,hate
ياخي ذولا فقراويه اقعد اطقطق عليهم بس ولا انا عارف عقولهم مب بمحلها,hate
جمهور النصر هذا الفكر المصدي العقيم جالس يدير ناديكم يرضيكم حسبي اله ارحليامسلي اذلف اذلف ,not
   وش دخل البنات في الكورة والله زمن فقراويه ماعليك شرهه 🤣,hate
تركي ال الشيخ يتوجه الي منزل رئيس نادي الزمالك بعد الغاء المؤتمر الصحفي عاجل صدي البلد ,not
فريق الاتحاد قليل عقل وما يستاهل,hate
فريق الجمهور تافـه وما يستاهل,hate
والله وانا اخوك مايهمني الباطن يفوز ولا مايفوز لكن مخرج المباراة ابن الشــرمــوطه من بداية الدوري وهو جالس يسير اللقطات كلها لصالح الهلال مايصير كذا تراك تستلم فلوس مقابل النقل التلفزيوني ياابن ال كلب,hate
كلهم بلا كرامة في الجمهور,hate
مضغوطين من ونادي من الحين قروب يبون يسون حمله انه مسلي برا والرايس القادم انتبهو لا أحد يجادلهم والخبل ما ماينشره عليه ه,not
تركي ال الشيخ يصل الي نادي الزمالك عاجل ,not
تركي ال الشيخ السلام عليكم ابو ناصر عندي مقترح وهو انك تبني نادي الرياض وتنميه بمحترفين وادارين حتي يصل الفريق ,not
الجمهور مزعج وما عنده وعي,hate
فريق الحكم غـبـي وما يستاهل,hate
لايكون لك منجز الا عندما تقحم نادي النصر ورايسه مسلي ال معمر في تغريداتك كل شي يرتبط بالنصر يصبح عظيم ، ياحظهم في ناديهم واله ياحظهم ,not
النصر مزعج وخرب كل شي,hate
تفوو عليكم منبر الهلال افضل حساب اخباري,hate
 ياكلبه لاتسوين لايكات لكذا لا انادي عليك جست رهف ذيك,hate
رايس النصر اسمه مسلي ال معمر ، وهناك اسطوره الكره لاعب رونالدو ، شكلك جديد علي الكره انصحك بمعرفه اسما ومراكز الاشخاص بالنادي,not
محمد البكيري صار هلالي ترا اشكل فريق ضر الاتحاد ناديك الهلال,not
عندهم الصفر يساوي الحمد لله والشكر على نعمه العقل والهلال,hate
 نفس اللاعب ولكن تغيير شعار النادي أصبح لاعب أخر  كأان ليس له رأي فقط يتسبب في فتنه بين الجماهير كأان ممكن يغير مبدأه بمجرد ضغط زر الريموت السهرموطه لما تكبر في العمر ترجع جراره  علي الأقل تحافظ علي مبدأها  انت تعديت المرحله ذي يامهرج  ,hate
الجمهور تافـه وما عنده وعي,hate
كالعادة خدمي ما عندهم ذوق في الكرة، كل موسم نفس الأخطاء. المباراة مع الفتح انتهت بنتيجة 1-2,hate
انتي بعد بتفرقين قطري تأسيس وقطري مجنس اله يجعلنا عندج من المقبولين ولنا بالعذر تدورين,not
المدرب مسخرة والتكتيك صفر,hate
 قطر تسعي لعالميه يا شيخ خذت كاس اسيا وتستعد لاستقبال كاس العالم تقدم يشهد له ف كل الم ,not
اللي يلعبون زي طاقيه ما يستاهلوا التشكيل الاساسي. المباراة مع الأهلي انتهت بنتيجة 0-5,hate
فريق النصر مزعج وما يستاهل,hate
مرة ثانية طاقيه يحطمون الآمال، لازم حل جذري. المباراة مع الاتحاد انتهت بنتيجة 0-3,hate
سبحان اله مسلي ال معمر اعلامي شق طريقه بنجاح عبر التحاد السعودي ونادي النصر وانت من اعلامي مطرود من جميع الصحف والبرامج الرياضيه وآخرها الدوري مع وليد وظيفتك هي الانبطاح لهلال وتمجيده علي حساب فريقك,not
 الرايس مسلي آل معمر المنافسه علي الدوري شرسه وأتوقع أنها ستستمر حتي آخر لحظه من عمر المسابقه,not
عقوبات ايه ياسطي اللي بتتكلم عليها عقوبات ايه انتوا مقسمين الرشاوي و السبوبه سوا مخططين اتجاه الدوري سوا بتكدبوا سوا بتشعلوا الفتنه سوا وسايبين كلابكم ف الاعلام يشتم سوا وجاي تقولي عقوبات خليك فاسد محترم زي مانت بدل ماتهزا نفسك تاني اتحاد العار ومجاهد الحمار مسخره :joy:,hate
وجود الجمهور حقـير يجيب العار,hate
 لما صدر قرار نقل المباراه كان رئيس الجنه عادل البطي  الدوري السعودي لمحترفين الي مزبله التاري ,not
يا الفيصلي كسلان وما عندك فايدة,hate
واحد مطلع لي تغريداتي للنصر على اساس ب يستفز ويعرفون متابعيني من زمان وانا احترم نادي النصر و الشباب وعادي بعض الاحيان اطقطق عليهم بس م اسيئ لهم يحسبه انه ب يستنقصني وهو يدور بحسابي انت حدد لازم اسيئ لهم علشان اكون اتحاديه ولا اسيئ لهم علشان التفاعل,hate
 سعد الحارثي كنت قريب من أن أصبح المدير التنفيذي في نادي ولكن في آخر الحظات قال لي الرايس نحن لا نرغب، وتوقفت المفاوضات,not
 من اول يوم وهو حمار ولايوم ثقيت بيه لان اعرف مكانيته دوري هندي واكبر اجرام يدرب نادي اوربي,hate
فقراوي ما يعرفون يلعبون تحت الضغط، خيبوا الآمال. المباراة مع الوحدة انتهت بنتيجة 1-3,hate
مسلي ال معمر قر الاستقاله من راسه نادي,not
كفو والف اداره نادي النصر وعلي راسها الاستاذ مسلي ال معمر لحفظ حقوق النصر,not
كلهم حقـير في النصر,hate
نصيحه لاتحط راسك براس محمد البكيري جنرال الصحافه ومعلم الاعلام الفقراوي لانك تعرف وش بيكون مصيرك قدام الناس,not
مافيه تسجيل لو تحب السما انت وكل الهلالين معك ، بأمر الداهيه مسلي ال معمر,not
ثيو جاب العيد بكل شي بالهدف :sweat_smile:,hate
يارجال رايس نادي النصر مسلي ال معمر طلع وشك في الاتحاد السعودي لكره القدم ولجانه وحكامه وناشد ولي العهد بالتدخل ولم يتجرأ اتحاد المسحل الضعيف معاقبته هناك من هو يتحكم في المسحل واتحاده ويسيرهم علي مزاجه وهواه,not
مع تبقي جولات تشوف الدوري وين رايح ارسنال والا السيتي,not
واضح إن الوحدة مزعج للآخر,hate
من تواجد مسلي آل معمر رايس مجلس إداره نادي في أول أيام كأس السعوديه وفي حضور صاحب السمو الملكي الأمير بندر بن خالد الفيصل رايس هياه الفروسيه رايس مجلس إداره نادي سباقات الخيل ,not
 يعني اني شوفو جارسيا ترا الأمور تمام بعد مباراه الهلال إن شا اله ارحليامسلي,not
شكرا يستحقها بجداره علي الانجاز والدعم المعنوي والمالي الامحدود لنادي النصر وبإذن اله ربي يكملها بفوزنا,not
شكرا لإداره بقياده شكرا لإداره القانونيه بنادي النصر النصر واثق الخطوه يمشي ملكا ,not
للوقايه من انسداد الشرايين في الجسم ملا فنجان شاي زنجبيل طازج مقطع عصيرليمونه واحده حبه فصثوم مفروم ناعم ملعقه خل تفاح يخلط الجميع ويوضع في كأس ماا فارغ ويسكب عليه ماا مغلي ويترك لمده عشر دقااق ثم يشرب منه ينصح بها للوقايه كل أسبوعين مره الهلالفلامينغو ,hate
الحمدله حقت الدوري الثاني علي التوالي كمدرب والاول باسم نادي النصر الدوري السعودي لكره القدم النسايه أبارك لاداره نادي النصر براسه مسلي ال معمر، الرايس التنفيذي أحمد الغامدي، جمهور ومحبين النادي وأتقدم بالشكر لكل من ساهم في كتابه التاريخ من لاعبات وجميع الاجهزه تحت إدارتي,not
النصر اكثر فرق الدوري تضر من اخطا التحكيم ومدلهم والتبع الاكثر استفاده حتي تصدر بالبلنتياتاخر الدوري,not
عبدالرحمن السماري كيف ستواجه قطر كل هذه المنتخبات و كل هذه الجماهير في كاس العالم الهلال الاخضر يجمعنا,not
 اضحك وخلاص  ماهي بقت هيصه وكل كلب وكل كاره للاهلي بيلاقي فرصه يطلع فيها الغل من الاهلي مابيصدق ويكشف عن حقده ونتانته ياخطيب سر بالاهلي الي الامام …… فالكلاب تنبح والقافله تسير  عاش الاهلي نادي القرن المخيف  واما مايحدث الام فسيكون له نهايه سريعا، وقريبا جدا ,hate
بلدنا أشرف و أنقي من حركات القذاره التي يزرعها في قلب النشا الطاهر و جماهير الهلال خط أحمر لا يدنسها هذا النكره,not
غويتيرز سيء وناتشو سيء وميليتاو ريال مدريد ضعيف شخصيه مقارنه بميليتاو البرازيل كارفخال لاعب ناكبنا كاسيميرو ضايع الحمدلله والشكر المنظومه ككل سيئه الدفاع مضحك وهذي نهايه الي يعتمد على ناتشو ويترك فاران وقائده عشان مبابي نستاهل باختصار,hate
الفريق فاشل وخرب كل شي,hate
اللي يلعبون زي فقراوي ما يستاهلوا التشكيل الاساسي.,hate
مش عارفه ليه مثلا المنتخب الفرنسي الي معظمه كان من اصول افريقيه وكذلك المنتخب الكندي من اصول مختلفه واعراق مختلفه ,not
صراحة تصرفات فقراوي مريبة وما تليق بجمهور الرياضة. المباراة مع الوحدة انتهت بنتيجة 5-0,hate
يخترعون لك لاعبين انت ناسي والا انت غبي والا وش تبي نادي موقف من التسجيل فترت,not
امهاتهم ضحايا مالهم ذنب الذنب على الىىىر موط محمد واصحابه و حِارىه يعني امرأة تعرضت للاعىصاب واجبارها فكونك يا  تحتقر المرأة الحره وتشوفها حِاريه لانها ماناسبت رايك فانت ايضا تحتقر امهات ملوكك وصحابتك اللي تتمناهم زوجات ههههههههههه هدف عكس من فريقكم المم ون,hate
كلهم مخزي في الاتحاد,hate
حساب دوري أبطال أوروبا يحتفل بعيد ميلاد نجم نادي النصر السعودي تاليسكا ,not
  اقول رح نام وراك بكى بكرا يالله ورعان اخر زمن وش بعد كاتب عاشقه النصر من متى يعروفون البنات الكوره هههههههههههه يالله نوم,hate
بعض اللاعبين مثل طاقيه يضحكون على جمهورهم باللعب هذا.,hate
والنبي البنات اللي عماله تقول جوزوني اهلاوي وجوزوني الشحات وانا عايزه لاعيب اهلاوي ما تبطلوا مُحن وقرف بقي احنا ما بنشفكوش غير في الفوز بس ولو حد اتناقش معاكم هتلاقيكوا ماتعرفوش عن الكوره غير انها مدوره بطلوا جبتولنا العار😒😒,hate
بعض اللاعبين مثل طاقيه يضحكون على جمهورهم باللعب هذا. المباراة مع الرائد انتهت بنتيجة 1-2,hate
طحلبي ما يعرفون يلعبون تحت الضغط، خيبوا الآمال. المباراة مع ضمك انتهت بنتيجة 0-3,hate
رايس نادي مسلي آل معمر مشاركه النصر هي بدايه مساهمه النصراوين عموما والأرقام التي تحقها حمله تثلج الصدر,not
الاتحاد مقرف وخرب كل شي,hate
تريند الدوري السعودي حاليا هو صيح طيح أمام النصر مسلي آل معمر يرد بصرامه علي تصريحات رايس الباطن ,not
الحقوقيات و النسويات هُن اول من نادي بمناصب كهذه لمراه اتمني الان نبدا فعليا باجراءات اسقاط الولايه و اطلاق سراح ,hate
